,ArticleTitle,Question,Answer,DifficultyFromQuestioner,DifficultyFromAnswerer,ArticleFile
845,james_monroe,who was john monroe standing behind in the painting of  washington crossing the delaware  ?,george washington,hard,medium,S08_set3_a2
846,james_monroe,when was james monroe appointed to secretary of war  ?,1814,easy,medium,S08_set3_a2
848,james_monroe,when did james monroe die  ?,july 4 1831,easy,medium,S08_set3_a2
850,james_monroe,when did james monroe graduate from william and mary  ?,1776,easy,medium,S08_set3_a2
852,james_monroe,when was james monroe elected president  ?,monroe was elected president in the election of 1816 and reelected in 1820,medium,medium,S08_set3_a2
854,james_monroe,which property did james monroe sell in 1817  ?,monroe hill on the grounds of the university of virginia,medium,hard,S08_set3_a2
856,james_monroe,when did james monroe introduce the monroe doctrine  ?,december 2 1823,medium,medium,S08_set3_a2
858,james_monroe,who did james monroe live with in new york city  ?,his daughter maria hester monroe gouverneur,hard,medium,S08_set3_a2
860,james_monroe,what did james monroes letters not contain  ?,no letters survive in which he might have discussed his religious beliefs,hard,hard,S08_set3_a2
862,james_monroe,what was the result of the rejection of the jay treaty  ?,as a result the two nations moved closer toward the war of 1812,hard,hard,S08_set3_a2
883,john_adams,did john adams represent the continental congress in europe  ?,yes,easy,easy,S08_set3_a1
884,john_adams,did john adams represent the continental congress in europe  ?,yes,easy,easy,S08_set3_a1
885,john_adams,was adams raised congregationalist  ?,yes,easy,easy,S08_set3_a1
886,john_adams,was adams raised congregationalist  ?,yes,easy,easy,S08_set3_a1
887,john_adams,was adams an opponent of the stamp act  ?,yes,easy,easy,S08_set3_a1
888,john_adams,was adams an opponent of the stamp act  ?,yes,easy,easy,S08_set3_a1
889,john_adams,when did adams graduate from college  ?,1755,medium,medium,S08_set3_a1
890,john_adams,when did adams graduate from college  ?,1755,medium,medium,S08_set3_a1
891,john_adams,who was on the committee with adams to draft  a declaration of independence  ?,thomas jefferson benjamin franklin robert r livingston and roger sherman,medium,medium,S08_set3_a1
892,john_adams,who was on the committee with adams to draft  a declaration of independence  ?,thomas jefferson benjamin franklin robert r livingston and roger sherman,medium,medium,S08_set3_a1
893,john_adams,what did jefferson call john adams  ?,the colossus of independence,medium,hard,S08_set3_a1
894,john_adams,what did jefferson call john adams  ?,colossus of independence,medium,medium,S08_set3_a1
895,john_adams,what was adams political party  ?,the federalist party,hard,hard,S08_set3_a1
896,john_adams,what was adams political party  ?,federalist,hard,hard,S08_set3_a1
897,john_adams,was adams the first to introduce a bicameral legislature  ?,yes,hard,hard,S08_set3_a1
898,john_adams,was adams the first to introduce a bicameral legislature  ?,yes,hard,too hard,S08_set3_a1
899,john_adams,did john adams get along with alexander hamilton  ?,no,hard,hard,S08_set3_a1
900,john_adams,did john adams get along with alexander hamilton  ?,no,hard,too hard,S08_set3_a1
901,john_adams,did john adams go to harvard  ?,yes,easy,medium,S08_set3_a1
902,john_adams,did john adams go to harvard  ?,yes,easy,easy,S08_set3_a1
903,john_adams,did john adams support the stamp act of 1765  ?,no,easy,hard,S08_set3_a1
904,john_adams,did john adams support the stamp act of 1765  ?,no,easy,easy,S08_set3_a1
905,john_adams,is adams birthplace part of a national park  ?,yes,easy,easy,S08_set3_a1
906,john_adams,is adams birthplace part of a national park  ?,yes,easy,easy,S08_set3_a1
907,john_adams,when did john adams serve as vice president  ?,17891797,medium,easy,S08_set3_a1
908,john_adams,when did john adams serve as vice president  ?,17891797,medium,medium,S08_set3_a1
909,john_adams,with what party did adams run for presidency  ?,the federalist party,medium,medium,S08_set3_a1
910,john_adams,with what party did adams run for presidency  ?,the federalist party,medium,medium,S08_set3_a1
911,john_adams,where is adams buried  ?,united first parish church,medium,medium,S08_set3_a1
912,john_adams,where is adams buried  ?,united first parish church,medium,medium,S08_set3_a1
913,john_adams,who were the midnight judges  ?,they were a series of judges so called because most of them were formally appointed days before adams presidential term expired,hard,hard,S08_set3_a1
914,john_adams,who were the midnight judges  ?,they were judges formally appointed days before adams term expired,hard,hard,S08_set3_a1
915,john_adams,in what ways was adams opposed by anderw hamilton  ?,hamilton wanted to control the army differently than adams,hard,hard,S08_set3_a1
916,john_adams,what information did he record in his diary  ?,descriptions of events and ompressions of men,hard,hard,S08_set3_a1
917,john_adams,what information did he record in his diary  ?,he wrote descriptions of events and impressions of men,hard,medium,S08_set3_a1
929,kangaroo,is a kangaroo a reptile  ?,no,easy,easy,S08_set1_a1
930,kangaroo,is a kangaroo a reptile  ?,no,easy,easy,S08_set1_a1
931,kangaroo,is a kangaroo on the australian coat of arms  ?,yes,easy,easy,S08_set1_a1
932,kangaroo,is a kangaroo on the australian coat of arms  ?,yes,easy,medium,S08_set1_a1
933,kangaroo,was james cook the first to record the name kangooroo  ?,yes,easy,medium,S08_set1_a1
934,kangaroo,was james cook the first to record the name kangooroo  ?,yes,easy,medium,S08_set1_a1
935,kangaroo,what is a collective noun for kangaroos  ?,mob troop or court,medium,medium,S08_set1_a1
936,kangaroo,what is a collective noun for kangaroos  ?,mob troop or court,medium,medium,S08_set1_a1
937,kangaroo,where do joeys complete postnatal development  ?,marsupium,medium,medium,S08_set1_a1
938,kangaroo,where do joeys complete postnatal development  ?,a pouch called a marsupium,medium,medium,S08_set1_a1
939,kangaroo,what do kangaroos use for crawlwalking  ?,its hind feet,hard,medium,S08_set1_a1
940,kangaroo,what do kangaroos use for crawlwalking  ?,their hind feet and their tails,hard,hard,S08_set1_a1
941,kangaroo,why do kangaroos have a wide bite  ?,the two sides of the lower jaw are not joined together and the lower incisors are farther apart,hard,hard,S08_set1_a1
942,kangaroo,why do kangaroos have a wide bite  ?,because of grazing,hard,hard,S08_set1_a1
943,kangaroo,what is responsible for converting the hydrogen byproduct of fermentation into acetate  ?,bacteria,hard,hard,S08_set1_a1
944,kangaroo,what is responsible for converting the hydrogen byproduct of fermentation into acetate  ?,the digestive system of a kangaroo,hard,too hard,S08_set1_a1
945,kangaroo,are wild kangaroos shot for meat  ?,yes,easy,easy,S08_set1_a1
946,kangaroo,are wild kangaroos shot for meat  ?,yes,easy,easy,S08_set1_a1
947,kangaroo,have kangaroos fared well since european s08_settlement  ?,yes,easy,easy,S08_set1_a1
948,kangaroo,have kangaroos fared well since european s08_settlement  ?,yes,easy,easy,S08_set1_a1
949,kangaroo,do kangaroos have many natural predators  ?,no,easy,easy,S08_set1_a1
950,kangaroo,do kangaroos have many natural predators  ?,no,easy,easy,S08_set1_a1
951,kangaroo,what is the average life expectancy of a kangaroo  ?,46 years,medium,medium,S08_set1_a1
952,kangaroo,what is the average life expectancy of a kangaroo  ?,about 46 years,medium,medium,S08_set1_a1
953,kangaroo,when did the first official report of kangaroo blindness take place  ?,1994,medium,medium,S08_set1_a1
954,kangaroo,when did the first official report of kangaroo blindness take place  ?,1994,medium,medium,S08_set1_a1
955,kangaroo,what are vehicles that frequent isolated roads often fitted with  ?,roo bars,medium,medium,S08_set1_a1
956,kangaroo,what are vehicles that frequent isolated roads often fitted with  ?,roo bars,medium,medium,S08_set1_a1
957,kangaroo,do kangaroos eat plants  ?,yes,hard,hard,S08_set1_a1
958,kangaroo,do kangaroos eat plants  ?,yes,hard,too hard,S08_set1_a1
959,kangaroo,what are some extinct predators of the kangaroo  ?,thylacine marsupial lion maagalania and wonambi,hard,hard,S08_set1_a1
960,kangaroo,what are some extinct predators of the kangaroo  ?,the thylacine,hard,hard,S08_set1_a1
962,kangaroo,is a kangaroo a marsupial  ?,yes,easy,easy,S08_set1_a1
964,kangaroo,is the kangaroo an herbivour  ?,yes,easy,medium,S08_set1_a1
966,kangaroo,are kangaroos shy  ?,yes,easy,easy,S08_set1_a1
968,kangaroo,what method of locomotion do kangaroos use  ?,hopping,medium,medium,S08_set1_a1
970,kangaroo,what is the average life expectancy of a kangaroo  ?,4 to 6 years,medium,hard,S08_set1_a1
972,kangaroo,what is a collective noun for a kangaroo  ?,a mob troop or court,medium,medium,S08_set1_a1
974,kangaroo,what is a roo  ?,a kangaroo,hard,medium,S08_set1_a1
976,kangaroo,what is used to protect a vehicale from a kangaroo  ?,roo bars,hard,hard,S08_set1_a1
978,kangaroo,what method is used by kangaroos to travel  ?,hopping,hard,medium,S08_set1_a1
992,leopard,is the leopard smaller than the other members of panthera  ?,yes,easy,easy,S08_set1_a2
993,leopard,is the leopard smaller than the other members of panthera  ?,yes,easy,easy,S08_set1_a2
994,leopard,is a leopard larger and less lanky than a cheetah  ?,yes,easy,easy,S08_set1_a2
995,leopard,is a leopard larger and less lanky than a cheetah  ?,yes,easy,easy,S08_set1_a2
996,leopard,are large pythons potential prey for leopards  ?,yes,easy,easy,S08_set1_a2
997,leopard,are large pythons potential prey for leopards  ?,yes,easy,easy,S08_set1_a2
998,leopard,what may a leopard be mistaken for  ?,a cheetah or a jaguar,medium,medium,S08_set1_a2
999,leopard,what may a leopard be mistaken for  ?,a cheetah or a jaguar,medium,medium,S08_set1_a2
1000,leopard,what is a hybrid animal resulting from a union between a leopard and a puma  ?,a pumapard,medium,medium,S08_set1_a2
1001,leopard,what is a hybrid animal resulting from a union between a leopard and a puma  ?,a pumapard,medium,medium,S08_set1_a2
1002,leopard,where do leopards often hide their kills  ?,in dense vegetation,medium,medium,S08_set1_a2
1003,leopard,where do leopards often hide their kills  ?,in dense vegetation or in trees,medium,medium,S08_set1_a2
1004,leopard,how did early naturalists distinguish between leopards and panthers  ?,by the length of their tails,hard,hard,S08_set1_a2
1005,leopard,how did early naturalists distinguish between leopards and panthers  ?,by the length of the tail panthers having longer tails than leopards,hard,hard,S08_set1_a2
1006,leopard,what are dark leopards known as colloquially  ?,black panthers,hard,hard,S08_set1_a2
1007,leopard,what are dark leopards known as colloquially  ?,black panthers,hard,too hard,S08_set1_a2
1008,leopard,what shape are a leopards black ros08_settes in east africa  ?,circular,hard,hard,S08_set1_a2
1009,leopard,what shape are a leopards black ros08_settes in east africa  ?,circular,hard,hard,S08_set1_a2
1010,leopard,is the leopard an old world mammal  ?,yes,easy,easy,S08_set1_a2
1011,leopard,is the leopard an old world mammal  ?,yes,easy,easy,S08_set1_a2
1012,leopard,is the leopard an old world mammal  ?,,easy,too easy,S08_set1_a2
1013,leopard,is the leopard of the felidae family  ?,yes,easy,easy,S08_set1_a2
1014,leopard,is the leopard of the felidae family  ?,yes,easy,easy,S08_set1_a2
1016,leopard,is the leopard one of the four big cats  ?,yes,easy,easy,S08_set1_a2
1017,leopard,is the leopard one of the four big cats  ?,yes,easy,medium,S08_set1_a2
1019,leopard,where is the leopard distributed  ?,southern eurasia and africa,medium,medium,S08_set1_a2
1020,leopard,where is the leopard distributed  ?,southern eurasia and africa from korea to south africa and spain,medium,medium,S08_set1_a2
1022,leopard,how long is a leopards tail  ?,60 to 110cm,medium,medium,S08_set1_a2
1023,leopard,how long is a leopards tail  ?,60110cm,medium,medium,S08_set1_a2
1025,leopard,how much does a leopard weigh  ?,males are considerably larger than females and weigh 37 to 90 kg compared to 28 to 60 kg for females,medium,medium,S08_set1_a2
1026,leopard,how much does a leopard weigh  ?,because of ambiguity  2890kg,medium,too hard,S08_set1_a2
1028,leopard,does a male leopard weigh more than a female leopard  ?,yes,hard,medium,S08_set1_a2
1029,leopard,does a male leopard weigh more than a female leopard  ?,yes,hard,hard,S08_set1_a2
1031,leopard,what is the difference between leopards and cheetahs  ?,the leopard has ros08_settes rather than cheetahs simple spots and the leopard is larger and less lanky than the cheetah,hard,hard,S08_set1_a2
1032,leopard,what is the difference between leopards and cheetahs  ?,the leopard has ros08_settes rather than cheetahs simple spots but they lack internal spots unlike the jaguar the leopard is larger and less lanky than the cheetah but smaller than the jaguar,hard,hard,S08_set1_a2
1034,leopard,how does the distribution size of the leopard compare to the distribution of other wild cats  ?,as of 1996 the leopard had the largest distribution of any wild cat although populations before and since have shown a declining trend and are fragmented outside of subsaharan africa,hard,hard,S08_set1_a2
1035,leopard,how does the distribution size of the leopard compare to the distribution of other wild cats  ?,the leopard had the largest distribution of any wild cat,hard,hard,S08_set1_a2
1051,liechtenstein,is liechtenstein bordered by switzerland  ?,yes,easy,easy,S08_set2_a1
1052,liechtenstein,is liechtenstein bordered by switzerland  ?,yes,easy,easy,S08_set2_a1
1053,liechtenstein,is liechtenstein the smallest germanspeaking country in the world  ?,yes,easy,easy,S08_set2_a1
1054,liechtenstein,is liechtenstein the smallest germanspeaking country in the world  ?,yes,easy,easy,S08_set2_a1
1055,liechtenstein,was liechtenstein part of the ancient roman province of raetia  ?,yes,easy,easy,S08_set2_a1
1056,liechtenstein,was liechtenstein part of the ancient roman province of raetia  ?,yes,easy,easy,S08_set2_a1
1057,liechtenstein,when was the first factory opened  ?,1836,medium,medium,S08_set2_a1
1058,liechtenstein,when was the first factory opened  ?,1836,medium,medium,S08_set2_a1
1059,liechtenstein,how many municipalities is liechtenstein divided into  ?,11,medium,medium,S08_set2_a1
1060,liechtenstein,how many municipalities is liechtenstein divided into  ?,11,medium,medium,S08_set2_a1
1061,liechtenstein,what is the national currency of liechtenstein  ?,swiss franc,medium,medium,S08_set2_a1
1062,liechtenstein,what is the national currency of liechtenstein  ?,swiss franc,medium,medium,S08_set2_a1
1063,liechtenstein,has leichtenstein worked to promote the countys image by prosecuting international moneylaundering  ?,yes,hard,hard,S08_set2_a1
1064,liechtenstein,what company administers leichtensteins railways  ?,austrian federal railways,hard,medium,S08_set2_a1
1065,liechtenstein,what company administers leichtensteins railways  ?,austrian federal railways,hard,medium,S08_set2_a1
1066,liechtenstein,what percentage of liechtensteins population is foreignborn  ?,twothirds,hard,hard,S08_set2_a1
1067,liechtenstein,what percentage of liechtensteins population is foreignborn  ?,67,hard,hard,S08_set2_a1
1068,liechtenstein,is there an airport in liechtenstein  ?,no,easy,easy,S08_set2_a1
1069,liechtenstein,is there an airport in liechtenstein  ?,no,easy,easy,S08_set2_a1
1070,liechtenstein,is liechtenstein heavily urbanized  ?,no,easy,medium,S08_set2_a1
1071,liechtenstein,is liechtenstein heavily urbanized  ?,no,easy,easy,S08_set2_a1
1072,liechtenstein,is liechtenstein doubly landlocked  ?,yes,easy,easy,S08_set2_a1
1073,liechtenstein,is liechtenstein doubly landlocked  ?,yes,easy,easy,S08_set2_a1
1074,liechtenstein,does liechtenstein have an army  ?,no,medium,easy,S08_set2_a1
1075,liechtenstein,does liechtenstein have an army  ?,no,medium,easy,S08_set2_a1
1076,liechtenstein,when was liechtensteins current constitution adopted  ?,october 1921,medium,medium,S08_set2_a1
1077,liechtenstein,when was liechtensteins current constitution adopted  ?,october 1921,medium,medium,S08_set2_a1
1078,liechtenstein,what is the official language of liechtenstein  ?,german,medium,medium,S08_set2_a1
1079,liechtenstein,what is the official language of liechtenstein  ?,german,medium,medium,S08_set2_a1
1080,liechtenstein,what countries border liechtenstein  ?,switzerland and austria,hard,medium,S08_set2_a1
1081,liechtenstein,what countries border liechtenstein  ?,switzerland and austria,hard,hard,S08_set2_a1
1082,liechtenstein,what roman province was liechtenstein part of  ?,raetia,hard,medium,S08_set2_a1
1083,liechtenstein,what roman province was liechtenstein part of  ?,raetia,hard,medium,S08_set2_a1
1084,liechtenstein,how many municipalities are within oberland  ?,6,hard,too hard,S08_set2_a1
1085,liechtenstein,how many municipalities are within oberland  ?,6,hard,too hard,S08_set2_a1
1103,millard_fillmore,did webster write i can now sleep of nights  ?,yes,easy,easy,S08_set3_a3
1104,millard_fillmore,did webster write i can now sleep of nights  ?,yes,easy,easy,S08_set3_a3
1105,millard_fillmore,was the arrival of louis kossuth exiled leader of a failed hungarian revolution another issue that presented itself during fillmores presidency  ?,yes,easy,easy,S08_set3_a3
1106,millard_fillmore,was the arrival of louis kossuth exiled leader of a failed hungarian revolution another issue that presented itself during fillmores presidency  ?,yes,easy,easy,S08_set3_a3
1107,millard_fillmore,did he die at 1110 pm on march 8 1874 of the aftereffects of a stroke  ?,yes,easy,easy,S08_set3_a3
1108,millard_fillmore,did he die at 1110 pm on march 8 1874 of the aftereffects of a stroke  ?,yes,easy,easy,S08_set3_a3
1109,millard_fillmore,who got seward elected to the senate  ?,weed,medium,medium,S08_set3_a3
1110,millard_fillmore,who got seward elected to the senate  ?,weed ultimately got seward elected to the senate,medium,medium,S08_set3_a3
1111,millard_fillmore,where was commodore matthew c perry sent to open japan to western trade  ?,japan,medium,medium,S08_set3_a3
1112,millard_fillmore,where was commodore matthew c perry sent to open japan to western trade  ?,commodore matthew c perry send to japan,medium,hard,S08_set3_a3
1113,millard_fillmore,what is the remarkable millard fillmore  ?,a fake biography based on real events that happened in fillmores life,medium,medium,S08_set3_a3
1114,millard_fillmore,what is the remarkable millard fillmore  ?,in 2007 george pendle wrote the remarkable millard fillmore a fake biography based on real events that happened in fillmores life,medium,medium,S08_set3_a3
1115,millard_fillmore,did fillmore form a law partnership before or after he founded the private university of buffalo  ?,before,hard,hard,S08_set3_a3
1116,millard_fillmore,did fillmore form a law partnership before or after he founded the private university of buffalo  ?,law partnership founded before university of buffalo,hard,hard,S08_set3_a3
1117,millard_fillmore,did fillmore run for president a second time  ?,yes,hard,medium,S08_set3_a3
1118,millard_fillmore,did fillmore run for president a second time  ?,i dont know semantic ambiguity,hard,too hard,S08_set3_a3
1119,millard_fillmore,how long after the death of his first wife did fillmore marry caroline mcintosh  ?,where is the death date of his first wife  ?,hard,too hard,S08_set3_a3
1120,millard_fillmore,was millard fillmore the thirteenth president of the united states  ?,yes,easy,easy,S08_set3_a3
1121,millard_fillmore,was millard fillmore the thirteenth president of the united states  ?,yes,easy,easy,S08_set3_a3
1123,millard_fillmore,was millard fillmore born on january 7 1800  ?,yes,easy,medium,S08_set3_a3
1124,millard_fillmore,was millard fillmore born on january 7 1800  ?,yes,easy,easy,S08_set3_a3
1126,millard_fillmore,did millard fillmore die on march 8 1974  ?,no,easy,easy,S08_set3_a3
1127,millard_fillmore,did millard fillmore die on march 8 1974  ?,no,easy,easy,S08_set3_a3
1129,millard_fillmore,where was millard fillmore born  ?,in a log cabin in summerhill new york,medium,easy,S08_set3_a3
1130,millard_fillmore,where was millard fillmore born  ?,in a log cabin in summerhill new york,medium,medium,S08_set3_a3
1132,millard_fillmore,to whom was millard fillmore born to  ?,to nathaniel and phoebe millard fillmore,medium,easy,S08_set3_a3
1133,millard_fillmore,to whom was millard fillmore born to  ?,to nathaniel and phoebe millard fillmore,medium,medium,S08_set3_a3
1135,millard_fillmore,who did millard fillmore fall in love with  ?,he fell in love with abigail powers,medium,easy,S08_set3_a3
1136,millard_fillmore,who did millard fillmore fall in love with  ?,abigail powers,medium,medium,S08_set3_a3
1138,millard_fillmore,what did taylor and fillmore disagree upon  ?,slavory issues,hard,easy,S08_set3_a3
1139,millard_fillmore,what did taylor and fillmore disagree upon  ?,taylor and fillmore disagreed on the slavery issue in the new western territories taken from mexico in the mexicanamerican war,hard,medium,S08_set3_a3
1141,millard_fillmore,how did fillmore ascend to the presidency  ?,upon the death of the sitting president taylor,hard,medium,S08_set3_a3
1142,millard_fillmore,how did fillmore ascend to the presidency  ?,official white house portrait of millard fillmorefillmore ascended to the presidency upon the sudden and unexpected death of president taylor in july 1850,hard,hard,S08_set3_a3
1144,millard_fillmore,how did the supporters of henry clay feel about fillmore in 1848  ?,they were ok with him,hard,too hard,S08_set3_a3
1145,millard_fillmore,how did the supporters of henry clay feel about fillmore in 1848  ?,angry,hard,hard,S08_set3_a3
1161,otter,do sea otters have long muscular tails  ?,no,easy,medium,S08_set1_a7
1162,otter,do sea otters have long muscular tails  ?,no,easy,medium,S08_set1_a7
1163,otter,can otters survive in cold water  ?,yes,easy,medium,S08_set1_a7
1164,otter,can otters survive in cold water  ?,yes,easy,medium,S08_set1_a7
1165,otter,does the giant otter inhabit south africa  ?,no,easy,easy,S08_set1_a7
1166,otter,does the giant otter inhabit south africa  ?,no,easy,easy,S08_set1_a7
1167,otter,how many species of otter are there  ?,13,medium,easy,S08_set1_a7
1168,otter,how many species of otter are there  ?,13,medium,medium,S08_set1_a7
1169,otter,what do river otters eat  ?,a variety of fish and shellfish as well as small land mammals and birds,medium,easy,S08_set1_a7
1170,otter,what do river otters eat  ?,a variety of fish and shellfish as well as small land mammals and birds,medium,medium,S08_set1_a7
1171,otter,how much do sea otters weigh  ?,30 kg about 65 pounds,medium,easy,S08_set1_a7
1172,otter,how much do sea otters weigh  ?,30 kg about 65 pounds,medium,medium,S08_set1_a7
1173,otter,how do sea otters insulate themselves  ?,a layer of air trapped in their fur,hard,hard,S08_set1_a7
1174,otter,how do sea otters insulate themselves  ?,as with other species of otter they rely on a layer of air trapped in their fur which they keep topped up by blowing into the fur from their mouths,hard,hard,S08_set1_a7
1175,otter,why are sea otters nearly extinct  ?,theyve been hunted for their fur,hard,hard,S08_set1_a7
1176,otter,why are sea otters nearly extinct  ?,sea otters have some 200000 hairs per square cm of skin a rich fur for which humans hunted them,hard,hard,S08_set1_a7
1177,otter,what is one of the challenges of reestablishing a population of eurasian otters in the uk  ?,roadkill deaths,hard,hard,S08_set1_a7
1178,otter,what is one of the challenges of reestablishing a population of eurasian otters in the uk  ?,roadkill deaths have become one of the significant threats to the success of their reestablishment,hard,hard,S08_set1_a7
1179,otter,is otter a kind of mammal  ?,yes,easy,easy,S08_set1_a7
1180,otter,is otter a kind of mammal  ?,yes,easy,easy,S08_set1_a7
1181,otter,how many species and genera does otter have  ?,13 species and 7 genera,easy,easy,S08_set1_a7
1182,otter,how many species and genera does otter have  ?,13 species in 7 genera,easy,medium,S08_set1_a7
1183,otter,do otters live in water  ?,yes,easy,hard,S08_set1_a7
1184,otter,do otters live in water  ?,yes,easy,easy,S08_set1_a7
1185,otter,what do river otters eat  ?,river otters eat a variety of fish and shellfish as well as small land mammals and birds,medium,easy,S08_set1_a7
1186,otter,what do river otters eat  ?,river otters eat a variety of fish and shellfish as well as small land mammals and birds,medium,medium,S08_set1_a7
1187,otter,where do sea otters live  ?,sea otters enhydra lutris live along the pacific coast of north america,medium,easy,S08_set1_a7
1188,otter,where do sea otters live  ?,the sea otter lives actually in the sea,medium,medium,S08_set1_a7
1189,otter,where does the word otter derive from  ?,the word otter derives from the old english word otr otor or oter,medium,easy,S08_set1_a7
1190,otter,where does the word otter derive from  ?,the word otter derives from the old english word otr otor or oter this and cognate words in other indoeuropean languages ultimately stem from a root which also gave rise to the english words water wet and winter,medium,medium,S08_set1_a7
1191,otter,does otter give birth or lay egg  ?,give birth,hard,too hard,S08_set1_a7
1192,otter,what drives sea otter almost to extinction  ?,humans hunted them almost to extinction,hard,medium,S08_set1_a7
1193,otter,what drives sea otter almost to extinction  ?,sea otters have some 200000 hairs per square cm of skin a rich fur for which humans hunted them almost to extinction,hard,medium,S08_set1_a7
1194,otter,why otters are considered as totem animals  ?,the time of year associated with this is also associated with the aquarius sign of the zodiac through which the sun passes january 20february 19,hard,hard,S08_set1_a7
1195,otter,do sea otters live along the pacific coast  ?,yes,easy,easy,S08_set1_a7
1196,otter,do sea otters live along the pacific coast  ?,yes,easy,easy,S08_set1_a7
1197,otter,are otters totem animals  ?,yes,easy,easy,S08_set1_a7
1198,otter,are otters herbivores  ?,no,easy,easy,S08_set1_a7
1199,otter,are otters herbivores  ?,no,easy,hard,S08_set1_a7
1200,otter,what is the primary item in an otters diet  ?,fish,medium,medium,S08_set1_a7
1201,otter,what is the primary item in an otters diet  ?,fish,medium,medium,S08_set1_a7
1202,otter,what is an otters den called  ?,holt,medium,medium,S08_set1_a7
1203,otter,what is an otters den called  ?,holt,medium,medium,S08_set1_a7
1204,otter,why is the giant otter becoming increasingly rare  ?,poaching habitat loss and toxins in gold mining,medium,hard,S08_set1_a7
1205,otter,why is the giant otter becoming increasingly rare  ?,poaching habitat loss and the use of mercury in illegal alluvial gold mining,medium,medium,S08_set1_a7
1206,otter,how do otters keep themselves warm without blubber  ?,a layer of air trapped in their fur,hard,hard,S08_set1_a7
1207,otter,how do otters keep themselves warm without blubber  ?,a layer of air trapped in their fur,hard,hard,S08_set1_a7
1208,otter,how are otters playful animals  ?,the slide down snowy slopes apparently for sheer enjoyment,hard,hard,S08_set1_a7
1209,otter,how are otters playful animals  ?,they slide repeatedly down snowy slopes for sheer enjoyment,hard,hard,S08_set1_a7
1210,otter,what animals are related to otters  ?,weasels polecats and badgers,hard,hard,S08_set1_a7
1223,penguin,do penguins feed on krill  ?,yes,easy,easy,S08_set1_a3
1224,penguin,do penguins feed on krill  ?,yes,easy,easy,S08_set1_a3
1225,penguin,what is the largest living species of penguin  ?,emperor penguin,easy,medium,S08_set1_a3
1226,penguin,what is the largest living species of penguin  ?,the emperor penguin aptenodytes forsteri,easy,medium,S08_set1_a3
1227,penguin,do penguins live almost exclusively in the southern hemisphere  ?,yes,easy,easy,S08_set1_a3
1228,penguin,do penguins live almost exclusively in the southern hemisphere  ?,yes,easy,easy,S08_set1_a3
1229,penguin,what is tobogganing  ?,when penguins slide on their bellies across the snow,medium,hard,S08_set1_a3
1230,penguin,what is tobogganing  ?,tobogganing is when penguins slide on their bellies across the snow,medium,hard,S08_set1_a3
1231,penguin,why are penguins countershaded  ?,for camouflage,medium,hard,S08_set1_a3
1232,penguin,why are penguins countershaded  ?,for camouflage,medium,hard,S08_set1_a3
1233,penguin,are penguins afraid of humans  ?,no,medium,medium,S08_set1_a3
1234,penguin,are penguins afraid of humans  ?,no,medium,medium,S08_set1_a3
1235,penguin,how much time to penguins spend on land  ?,half of their life,hard,hard,S08_set1_a3
1236,penguin,how much time to penguins spend on land  ?,they spend half of their life on land,hard,medium,S08_set1_a3
1237,penguin,how many species of penguins are there  ?,between 17 and 20 living species,hard,medium,S08_set1_a3
1238,penguin,how many species of penguins are there  ?,penguin biodiversity varies between 17 and 20 living species all in the subfamily spheniscinae,hard,hard,S08_set1_a3
1239,penguin,how are isabelline penguins different from most penguins  ?,they have brown rather than black plumage,hard,hard,S08_set1_a3
1240,penguin,how are isabelline penguins different from most penguins  ?,because they are born with brown rather than black plumage,hard,hard,S08_set1_a3
1241,penguin,are penguins birds  ?,yes,easy,easy,S08_set1_a3
1242,penguin,are penguins birds  ?,yes,easy,easy,S08_set1_a3
1243,penguin,do penguins have a better than average sense of hearing for birds  ?,yes,easy,easy,S08_set1_a3
1244,penguin,do penguins have a better than average sense of hearing for birds  ?,no,easy,easy,S08_set1_a3
1245,penguin,are penguins considered higher waterbirds  ?,yes,easy,easy,S08_set1_a3
1246,penguin,are penguins considered higher waterbirds  ?,yes,easy,easy,S08_set1_a3
1247,penguin,what order do penguins belong to  ?,sphenisciformes,medium,medium,S08_set1_a3
1248,penguin,what order do penguins belong to  ?,sphenisciformes,medium,medium,S08_set1_a3
1249,penguin,what is the largest living species of penguin  ?,emperor penguin,medium,medium,S08_set1_a3
1250,penguin,what is the largest living species of penguin  ?,emperor,medium,medium,S08_set1_a3
1251,penguin,how tall were the tallest prehistoric penguins  ?,180 meters,medium,medium,S08_set1_a3
1252,penguin,how tall were the tallest prehistoric penguins  ?,as tall as an adult human,medium,hard,S08_set1_a3
1253,penguin,what makes penguins so agile in the water  ?,their wings have become flippers,hard,hard,S08_set1_a3
1254,penguin,what makes penguins so agile in the water  ?,smooth plumage preserves a layer of air ensuring buoyancy wings are flippers,hard,hard,S08_set1_a3
1255,penguin,why do penguins tobaggan  ?,it conserves energy while moving quickly,hard,hard,S08_set1_a3
1256,penguin,why do penguins tobaggan  ?,conserves energy while moving quickly,hard,hard,S08_set1_a3
1273,polar_bear,what is the last word on the page  ?,connecticut,easy,too easy,S08_set1_a4
1274,polar_bear,what is the last word on the page  ?,ssn22,easy,too hard,S08_set1_a4
1275,polar_bear,is polar bear a mammal  ?,yes,easy,easy,S08_set1_a4
1276,polar_bear,is polar bear a mammal  ?,yes,easy,easy,S08_set1_a4
1277,polar_bear,is polar bear a carnivore  ?,yes,easy,easy,S08_set1_a4
1278,polar_bear,is polar bear a carnivore  ?,yes,easy,easy,S08_set1_a4
